match_id,player,format,year,runs,balls_faced,fours,sixes,strike_rate,dismissed
1743,Virat Kohli,Test,2018,3.0,2,0,0,150.0,1
761,Ben Stokes,IPL,2019,55.0,61,4,0,90.16,1
254,Jos Buttler,IPL,2021,8.0,10,0,0,80.0,1
329,Suresh Raina,IPL,2010,24.0,33,1,1,72.73,1
528,KL Rahul,IPL,2010,98.0,120,12,2,81.67,0
1818,Ricky Ponting,IPL,2020,29.0,32,2,1,90.62,0
1525,Rohit Sharma,IPL,2021,19.0,15,2,0,126.67,1
1696,David Warner,Test,2018,0.0,1,0,0,0.0,0
850,KL Rahul,IPL,2020,5.0,5,0,0,100.0,0
264,Ricky Ponting,T20_WC,2015,30.0,32,1,1,93.75,1
1895,Babar Azam,IPL,2008,23.0,29,3,0,79.31,1
1012,Shikhar Dhawan,IPL,2013,15.0,13,1,0,115.38,1
373,AB de Villiers,Test,2013,89.0,64,6,1,139.06,1
1084,Sachin Tendulkar,IPL,2016,14.0,13,1,0,107.69,1
458,MS Dhoni,Test,2023,26.0,35,3,1,74.29,0
780,Kumar Sangakkara,IPL,2009,29.0,36,2,0,80.56,1
1484,Suresh Raina,T20_WC,2021,26.0,18,2,0,144.44,1
699,Kane Williamson,Test,2015,22.0,28,1,0,78.57,1
187,Shikhar Dhawan,IPL,2014,14.0,14,0,0,100.0,1
970,Shikhar Dhawan,IPL,2009,83.0,79,7,1,105.06,1
930,Shikhar Dhawan,ODI_WC,2008,20.0,18,2,0,111.11,1
1401,Rohit Sharma,IPL,2011,26.0,29,2,0,89.66,1
1438,Jos Buttler,ODI_WC,2009,37.0,39,3,1,94.87,1
44,Babar Azam,IPL,2010,2.0,2,0,0,100.0,1
1503,Virat Kohli,IPL,2021,53.0,58,5,3,91.38,1
166,AB de Villiers,IPL,2022,25.0,20,2,0,125.0,1
1177,Sachin Tendulkar,Test,2009,37.0,32,4,2,115.62,0
1176,Brian Lara,IPL,2021,51.0,65,2,2,78.46,1
97,Joe Root,IPL,2016,72.0,83,9,4,86.75,1
701,Rohit Sharma,T20_WC,2011,17.0,17,1,1,100.0,1
1161,David Warner,IPL,2023,58.0,48,6,2,120.83,1
1241,MS Dhoni,IPL,2008,10.0,7,0,0,142.86,1
340,Pat Cummins,IPL,2015,37.0,33,4,2,112.12,1
1840,Ben Stokes,ODI_WC,2011,3.0,2,0,0,150.0,1
209,Suresh Raina,T20_WC,2023,0.0,1,0,0,0.0,1
52,Kumar Sangakkara,IPL,2021,3.0,3,0,0,100.0,1
1222,Sachin Tendulkar,IPL,2017,13.0,11,0,0,118.18,1
1472,KL Rahul,T20_WC,2018,1.0,1,0,0,100.0,0
1572,Brian Lara,ODI_WC,2018,34.0,40,4,1,85.0,1
1129,KL Rahul,IPL,2015,13.0,10,0,0,130.0,1
916,Joe Root,IPL,2015,46.0,52,3,3,88.46,1
1384,Rohit Sharma,IPL,2023,1.0,1,0,0,100.0,1
946,Kane Williamson,ODI_WC,2016,8.0,9,0,0,88.89,1
524,Sachin Tendulkar,Test,2021,18.0,14,2,1,128.57,1
903,Rohit Sharma,IPL,2019,16.0,15,1,0,106.67,1
1704,Suresh Raina,IPL,2023,4.0,4,0,0,100.0,1
1502,Jos Buttler,IPL,2017,179.0,131,16,8,136.64,1
214,Kane Williamson,IPL,2014,11.0,8,0,0,137.5,1
1578,Steve Smith,IPL,2023,44.0,40,4,1,110.0,1
1373,Suresh Raina,Test,2011,8.0,8,0,0,100.0,1
854,Ben Stokes,IPL,2019,73.0,94,6,4,77.66,1
1496,Ricky Ponting,ODI_WC,2019,17.0,14,2,0,121.43,1
1091,Rohit Sharma,IPL,2021,80.0,75,4,4,106.67,0
946,Chris Gayle,ODI_WC,2009,14.0,14,0,1,100.0,1
169,Ben Stokes,T20_WC,2013,0.0,1,0,0,0.0,1
152,Virat Kohli,IPL,2022,25.0,28,3,0,89.29,1
474,Steve Smith,Test,2011,26.0,22,3,1,118.18,1
197,Joe Root,IPL,2022,4.0,4,0,0,100.0,1
13,Virat Kohli,T20_WC,2022,9.0,9,0,0,100.0,0
741,Virat Kohli,Test,2013,53.0,40,5,0,132.5,1
886,Steve Smith,IPL,2023,1.0,1,0,0,100.0,0
162,Kumar Sangakkara,T20_WC,2015,23.0,25,2,1,92.0,0
615,David Warner,ODI_WC,2010,26.0,24,2,1,108.33,1
643,Pat Cummins,Test,2008,40.0,28,5,2,142.86,1
608,Shikhar Dhawan,ODI_WC,2012,1.0,1,0,0,100.0,1
728,Pat Cummins,IPL,2023,30.0,29,1,1,103.45,1
1737,Ricky Ponting,ODI_WC,2019,0.0,1,0,0,0.0,1
643,Suresh Raina,ODI_WC,2022,10.0,11,0,0,90.91,1
920,Shikhar Dhawan,ODI_WC,2010,24.0,28,2,1,85.71,1
1510,Rohit Sharma,Test,2013,84.0,109,8,4,77.06,1
1738,Joe Root,IPL,2022,4.0,4,0,0,100.0,1
803,AB de Villiers,IPL,2010,6.0,7,0,0,85.71,0
1812,Jos Buttler,T20_WC,2008,38.0,42,5,0,90.48,0
1897,KL Rahul,Test,2016,16.0,22,2,0,72.73,1
1964,David Warner,T20_WC,2012,34.0,30,2,1,113.33,1
1356,David Warner,Test,2020,200.0,177,24,12,112.99,1
1072,Babar Azam,Test,2022,151.0,119,21,10,126.89,1
555,Pat Cummins,Test,2023,15.0,15,1,0,100.0,1
1996,Suresh Raina,Test,2020,24.0,18,1,1,133.33,1
1617,Chris Gayle,Test,2009,82.0,72,10,1,113.89,1
1092,David Warner,ODI_WC,2009,3.0,3,0,0,100.0,1
234,AB de Villiers,ODI_WC,2018,21.0,28,2,1,75.0,1
241,David Warner,IPL,2021,16.0,21,1,0,76.19,0
1480,Joe Root,IPL,2016,12.0,14,0,0,85.71,0
1023,Suresh Raina,IPL,2019,180.0,175,20,7,102.86,1
1735,MS Dhoni,IPL,2023,46.0,60,4,1,76.67,1
1719,Jos Buttler,IPL,2008,17.0,22,1,0,77.27,1
1234,AB de Villiers,Test,2017,61.0,81,3,1,75.31,1
154,Ricky Ponting,ODI_WC,2010,23.0,26,1,1,88.46,1
159,Shikhar Dhawan,IPL,2019,72.0,60,6,1,120.0,0
182,Ricky Ponting,ODI_WC,2020,10.0,7,0,0,142.86,1
1208,Jos Buttler,T20_WC,2020,8.0,10,0,0,80.0,1
568,Shikhar Dhawan,IPL,2017,9.0,6,0,0,150.0,1
1663,Kane Williamson,Test,2018,27.0,24,3,1,112.5,1
565,MS Dhoni,IPL,2014,12.0,12,1,0,100.0,1
1224,Steve Smith,ODI_WC,2021,5.0,3,0,0,166.67,1
1981,Joe Root,IPL,2008,182.0,242,25,10,75.21,0
546,MS Dhoni,T20_WC,2009,80.0,72,10,1,111.11,0
1070,Ricky Ponting,ODI_WC,2021,,25,3,1,140.0,0
1744,Rohit Sharma,IPL,2013,77.0,107,10,3,71.96,1
340,Ricky Ponting,Test,2016,95.0,87,7,7,109.2,1
842,Suresh Raina,IPL,2019,39.0,51,3,1,76.47,1
562,Pat Cummins,T20_WC,2016,25.0,25,1,1,100.0,1
709,Jos Buttler,Test,2019,74.0,86,7,4,86.05,0
1520,Kane Williamson,Test,2015,29.0,25,2,1,116.0,1
523,Brian Lara,IPL,2021,4.0,4,0,0,100.0,1
1907,Brian Lara,IPL,2010,15.0,13,0,0,115.38,1
231,Rohit Sharma,ODI_WC,2009,20.0,27,1,0,74.07,1
1110,Babar Azam,IPL,2008,95.0,70,8,6,135.71,1
1867,Kane Williamson,T20_WC,2018,37.0,33,2,0,112.12,1
1170,KL Rahul,ODI_WC,2018,72.0,95,9,2,75.79,1
671,Virat Kohli,T20_WC,2016,49.0,50,5,2,98.0,0
318,KL Rahul,IPL,2020,12.0,13,0,0,92.31,1
535,Joe Root,T20_WC,2021,44.0,50,2,2,88.0,1
1384,Ricky Ponting,Test,2012,7.0,5,0,0,140.0,1
1205,Babar Azam,T20_WC,2019,18.0,12,2,1,150.0,1
1598,Babar Azam,ODI_WC,2023,57.0,77,8,1,74.03,1
74,Virat Kohli,IPL,2010,33.0,29,2,0,113.79,1
529,Steve Smith,IPL,2017,61.0,58,7,3,105.17,1
894,Shikhar Dhawan,IPL,2017,10.0,11,1,0,90.91,0
1833,Jos Buttler,T20_WC,2018,48.0,41,2,2,117.07,1
1279,Ben Stokes,IPL,2012,7.0,8,0,0,87.5,0
365,Brian Lara,T20_WC,2021,27.0,27,2,1,100.0,1
264,David Warner,ODI_WC,2018,19.0,24,2,0,79.17,1
1951,KL Rahul,ODI_WC,2022,28.0,25,2,1,112.0,0
817,Ben Stokes,IPL,2019,5.0,4,0,0,125.0,1
1904,Ben Stokes,ODI_WC,2010,15.0,19,2,1,78.95,1
185,Joe Root,ODI_WC,2016,38.0,35,2,0,108.57,1
1456,Ricky Ponting,IPL,2020,28.0,27,3,0,103.7,1
693,Brian Lara,IPL,2008,27.0,33,1,1,81.82,1
958,Sachin Tendulkar,T20_WC,2008,25.0,28,2,1,89.29,0
1512,Kane Williamson,IPL,2010,100.0,100,9,3,100.0,1
730,Kane Williamson,IPL,2013,95.0,83,13,3,114.46,0
1130,Rohit Sharma,IPL,2018,15.0,18,1,0,83.33,1
1458,David Warner,IPL,2021,15.0,12,1,1,125.0,0
567,Suresh Raina,Test,2009,28.0,37,3,1,75.68,0
137,Suresh Raina,ODI_WC,2021,3.0,2,0,0,150.0,1
1312,Shikhar Dhawan,T20_WC,2023,12.0,15,0,0,80.0,1
343,Rohit Sharma,Test,2008,9.0,8,0,0,112.5,0
1376,Pat Cummins,T20_WC,2015,8.0,6,0,0,133.33,1
1593,Shikhar Dhawan,ODI_WC,2018,35.0,34,2,1,102.94,1
612,Kumar Sangakkara,IPL,2023,16.0,13,2,0,123.08,1
5,David Warner,T20_WC,2017,6.0,4,0,0,150.0,1
1911,Steve Smith,IPL,2022,76.0,65,9,2,116.92,1
624,David Warner,IPL,2016,72.0,94,7,3,76.6,0
1473,AB de Villiers,IPL,2017,69.0,53,5,2,130.19,0
498,Babar Azam,IPL,2020,17.0,23,1,0,73.91,1
1970,Chris Gayle,IPL,2019,2.0,1,0,0,200.0,1
1631,Jos Buttler,IPL,2008,3.0,3,0,0,100.0,1
1855,Ricky Ponting,ODI_WC,2010,11.0,14,0,0,78.57,1
223,Kane Williamson,IPL,2021,8.0,10,0,0,80.0,1
1722,AB de Villiers,ODI_WC,2012,72.0,57,9,5,126.32,1
953,Chris Gayle,ODI_WC,2023,150.0,178,12,6,84.27,1
1907,Steve Smith,T20_WC,2014,59.0,45,8,0,131.11,1
1161,David Warner,IPL,2017,45.0,42,5,0,107.14,1
737,Suresh Raina,Test,2011,31.0,37,2,0,83.78,1
1787,Ben Stokes,IPL,2013,51.0,48,5,0,106.25,1
1891,Jos Buttler,ODI_WC,2008,102.0,93,9,2,109.68,1
538,Ricky Ponting,T20_WC,2011,32.0,24,4,1,133.33,1
703,MS Dhoni,IPL,2015,5.0,3,0,0,166.67,1
194,Joe Root,IPL,2012,6.0,4,0,0,150.0,1
802,Sachin Tendulkar,IPL,2015,30.0,39,3,1,76.92,1
1361,MS Dhoni,Test,2019,14.0,9,1,0,155.56,1
1030,KL Rahul,ODI_WC,2023,84.0,99,10,1,84.85,1
997,Jos Buttler,Test,2008,33.0,40,4,2,82.5,1
1854,Kumar Sangakkara,IPL,2020,39.0,42,3,1,92.86,1
1887,Suresh Raina,IPL,2017,0.0,1,0,0,0.0,1
732,Rohit Sharma,IPL,2016,24.0,27,2,0,88.89,1
213,Suresh Raina,Test,2011,19.0,19,2,0,100.0,1
587,Ben Stokes,IPL,2016,42.0,40,6,1,105.0,1
937,Chris Gayle,IPL,2023,16.0,21,2,1,76.19,1
822,Brian Lara,Test,2015,131.0,180,9,9,72.78,0
1529,Jos Buttler,T20_WC,2015,38.0,43,3,2,88.37,1
676,Shikhar Dhawan,T20_WC,2020,37.0,31,2,2,119.35,1
1255,Pat Cummins,IPL,2019,88.0,89,7,4,98.88,1
1005,Suresh Raina,T20_WC,2009,186.0,194,9,2,95.88,1
1776,Brian Lara,Test,2022,7.0,8,0,0,87.5,1
1115,Virat Kohli,T20_WC,2022,58.0,67,5,1,86.57,1
852,Babar Azam,IPL,2021,6.0,6,0,0,100.0,0
625,Brian Lara,IPL,2010,21.0,24,1,0,87.5,1
1364,Ben Stokes,IPL,2017,3.0,2,0,0,150.0,1
642,Ricky Ponting,T20_WC,2016,34.0,42,4,1,80.95,1
613,Joe Root,IPL,2010,22.0,18,1,0,122.22,1
1563,Shikhar Dhawan,T20_WC,2021,34.0,39,4,1,87.18,1
530,Sachin Tendulkar,T20_WC,2021,39.0,30,3,1,130.0,1
1741,MS Dhoni,ODI_WC,2015,33.0,25,4,2,132.0,1
1234,AB de Villiers,IPL,2012,12.0,8,0,0,150.0,1
1404,David Warner,ODI_WC,2021,63.0,84,4,3,75.0,1
11,Brian Lara,T20_WC,2014,,31,3,1,90.32,1
1998,Suresh Raina,IPL,2011,23.0,21,3,0,109.52,1
1964,Shikhar Dhawan,Test,2015,152.0,190,9,9,80.0,1
1540,Shikhar Dhawan,IPL,2011,11.0,12,0,0,91.67,1
1639,Rohit Sharma,T20_WC,2012,26.0,29,3,0,89.66,1
1741,Suresh Raina,IPL,2021,40.0,41,2,0,97.56,1
1619,MS Dhoni,T20_WC,2008,4.0,2,0,0,200.0,1
555,Suresh Raina,T20_WC,2017,15.0,13,2,0,115.38,1
764,Rohit Sharma,IPL,2015,56.0,43,7,0,130.23,1
551,Ben Stokes,ODI_WC,2014,9.0,10,0,0,90.0,1
1851,Babar Azam,T20_WC,2018,23.0,20,3,0,115.0,1
1689,Pat Cummins,ODI_WC,2012,34.0,34,3,1,100.0,1
1871,Virat Kohli,IPL,2023,38.0,36,2,0,105.56,1
755,Suresh Raina,IPL,2013,45.0,36,5,0,125.0,1
1108,Rohit Sharma,ODI_WC,2008,70.0,95,7,2,73.68,1
337,Ricky Ponting,IPL,2015,17.0,23,1,0,73.91,1
55,Ben Stokes,ODI_WC,2016,42.0,31,6,2,135.48,1
1345,Brian Lara,IPL,2018,46.0,58,3,2,79.31,1
1117,KL Rahul,IPL,2023,12.0,12,1,0,100.0,1
108,Ricky Ponting,ODI_WC,2012,120.0,148,11,3,81.08,1
851,David Warner,ODI_WC,2017,70.0,56,5,3,125.0,1
1374,Sachin Tendulkar,T20_WC,2014,11.0,8,1,0,137.5,1
409,David Warner,Test,2017,39.0,51,4,2,76.47,1
1756,Ben Stokes,ODI_WC,2020,44.0,58,5,3,75.86,1
549,Chris Gayle,T20_WC,2011,19.0,19,2,0,100.0,1
746,KL Rahul,Test,2022,69.0,90,7,2,76.67,1
1658,AB de Villiers,ODI_WC,2013,41.0,47,3,2,87.23,1
587,Babar Azam,T20_WC,2009,37.0,30,3,0,123.33,1
1232,Babar Azam,IPL,2011,8.0,7,0,0,114.29,0
850,Kumar Sangakkara,Test,2012,18.0,14,1,0,128.57,1
489,Kane Williamson,IPL,2021,19.0,23,1,0,82.61,1
822,Ricky Ponting,IPL,2016,46.0,63,5,1,73.02,1
73,Babar Azam,IPL,2020,33.0,35,3,2,94.29,0
924,Chris Gayle,IPL,2016,3.0,3,0,0,100.0,1
1115,AB de Villiers,IPL,2015,12.0,14,0,0,85.71,1
1902,Pat Cummins,ODI_WC,2020,22.0,18,1,0,122.22,1
820,Joe Root,ODI_WC,2022,46.0,43,5,1,106.98,1
448,Babar Azam,IPL,2019,47.0,46,5,1,102.17,1
806,MS Dhoni,ODI_WC,2021,23.0,25,1,1,92.0,1
1836,Babar Azam,T20_WC,2011,4.0,5,0,0,80.0,1
1879,Babar Azam,T20_WC,2013,12.0,10,0,0,120.0,1
1259,AB de Villiers,IPL,2014,10.0,10,1,0,100.0,1
830,Steve Smith,Test,2020,53.0,64,7,2,82.81,0
1750,Steve Smith,IPL,2008,6.0,4,0,0,150.0,1
580,Kane Williamson,IPL,2020,21.0,22,1,0,95.45,1
1248,Virat Kohli,IPL,2008,38.0,30,2,1,126.67,0
1240,Babar Azam,ODI_WC,2011,117.0,126,7,8,92.86,0
166,Shikhar Dhawan,ODI_WC,2010,200.0,247,14,10,80.97,1
434,David Warner,IPL,2017,106.0,91,7,4,116.48,1
1085,Suresh Raina,IPL,2011,44.0,56,4,3,78.57,1
1820,Chris Gayle,ODI_WC,2020,48.0,44,3,1,109.09,1
70,Ben Stokes,ODI_WC,2020,49.0,40,5,1,122.5,1
865,Virat Kohli,IPL,2016,69.0,70,5,3,98.57,1
543,Joe Root,ODI_WC,2009,106.0,139,13,3,76.26,1
185,Kane Williamson,Test,2021,20.0,14,2,1,142.86,1
127,Kane Williamson,IPL,2011,18.0,16,1,0,112.5,1
1674,Ricky Ponting,T20_WC,2014,21.0,24,1,0,87.5,1
140,Ben Stokes,IPL,2009,37.0,35,2,0,105.71,0
1287,Jos Buttler,ODI_WC,2015,52.0,38,3,2,136.84,1
1624,Brian Lara,IPL,2017,71.0,66,5,3,107.58,1
156,KL Rahul,IPL,2011,21.0,26,2,1,80.77,0
331,Shikhar Dhawan,ODI_WC,2016,15.0,20,1,0,75.0,1
1504,Brian Lara,ODI_WC,2021,143.0,104,10,8,137.5,1
1812,Brian Lara,IPL,2008,9.0,9,1,0,100.0,1
632,Pat Cummins,IPL,2014,8.0,6,0,0,133.33,1
988,MS Dhoni,IPL,2008,43.0,50,3,2,86.0,1
321,Babar Azam,T20_WC,2018,6.0,4,0,0,150.0,0
1947,Kane Williamson,ODI_WC,2017,17.0,12,1,0,141.67,1
1936,Jos Buttler,T20_WC,2018,12.0,14,1,0,85.71,1
164,Suresh Raina,T20_WC,2016,6.0,4,0,0,150.0,1
1350,Joe Root,ODI_WC,2021,30.0,27,3,1,111.11,1
138,Suresh Raina,T20_WC,2019,16.0,21,1,0,76.19,1
1767,Suresh Raina,T20_WC,2017,21.0,29,2,1,72.41,1
812,Ricky Ponting,T20_WC,2019,7.0,5,0,0,140.0,1
1939,Suresh Raina,Test,2020,51.0,55,7,1,92.73,1
202,Brian Lara,IPL,2017,13.0,14,1,0,92.86,1
90,Kane Williamson,IPL,2019,14.0,14,0,0,100.0,1
994,Ben Stokes,IPL,2008,10.0,13,1,0,76.92,1
1769,Jos Buttler,ODI_WC,2010,19.0,23,1,1,82.61,1
1473,Shikhar Dhawan,IPL,2019,21.0,25,1,0,84.0,1
586,Sachin Tendulkar,IPL,2014,26.0,23,2,1,113.04,1
1470,David Warner,Test,2021,120.0,120,9,5,100.0,1
801,Babar Azam,Test,2023,82.0,85,11,5,96.47,1
986,Steve Smith,Test,2020,32.0,29,2,2,110.34,0
1506,David Warner,IPL,2008,1.0,1,0,0,100.0,0
677,Virat Kohli,Test,2022,33.0,26,4,0,126.92,1
1905,Sachin Tendulkar,IPL,2012,3.0,2,0,0,150.0,1
653,David Warner,IPL,2013,43.0,36,3,1,119.44,1
358,Shikhar Dhawan,IPL,2021,17.0,14,2,0,121.43,1
1886,Kumar Sangakkara,T20_WC,2010,63.0,55,6,1,114.55,1
600,Chris Gayle,IPL,2023,99.0,100,12,5,99.0,1
1002,KL Rahul,T20_WC,2020,18.0,19,1,0,94.74,1
1890,Chris Gayle,ODI_WC,2013,21.0,19,2,0,110.53,1
1829,Shikhar Dhawan,IPL,2011,31.0,41,3,2,75.61,1
1043,MS Dhoni,IPL,2013,7.0,7,0,0,100.0,1
834,Babar Azam,IPL,2013,91.0,113,13,5,80.53,1
1054,David Warner,Test,2023,19.0,25,1,1,76.0,1
1238,Rohit Sharma,IPL,2011,6.0,4,0,0,150.0,1
1440,Rohit Sharma,IPL,2008,50.0,49,4,3,102.04,1
929,Shikhar Dhawan,IPL,2010,8.0,8,0,0,100.0,1
764,Kane Williamson,Test,2018,5.0,4,0,0,125.0,1
168,Rohit Sharma,IPL,2017,28.0,19,1,1,147.37,1
655,Babar Azam,IPL,2014,38.0,48,4,1,79.17,1
1734,Brian Lara,IPL,2009,29.0,22,4,1,131.82,1
356,Ricky Ponting,Test,2011,37.0,51,2,2,72.55,0
1388,Sachin Tendulkar,IPL,2013,4.0,4,0,0,100.0,1
1360,Pat Cummins,T20_WC,2012,22.0,24,1,1,91.67,1
85,AB de Villiers,IPL,2021,15.0,12,1,0,125.0,0
866,AB de Villiers,Test,2013,126.0,133,16,8,94.74,1
1128,KL Rahul,T20_WC,2012,1.0,1,0,0,100.0,1
1142,Joe Root,T20_WC,2016,12.0,10,1,0,120.0,1
1062,Chris Gayle,IPL,2018,99.0,126,6,1,78.57,1
483,Rohit Sharma,IPL,2023,143.0,138,21,4,103.62,1
481,Ricky Ponting,IPL,2019,60.0,60,8,3,100.0,1
136,KL Rahul,T20_WC,2020,2.0,2,0,0,100.0,1
76,Kumar Sangakkara,Test,2023,28.0,21,1,2,133.33,1
295,Brian Lara,IPL,2009,17.0,18,1,0,94.44,1
316,Ricky Ponting,Test,2011,57.0,62,3,4,91.94,1
497,MS Dhoni,IPL,2008,1.0,1,0,0,100.0,1
956,Pat Cummins,Test,2019,7.0,8,0,0,87.5,1
621,Ricky Ponting,IPL,2020,23.0,31,2,1,74.19,0
1592,Ben Stokes,IPL,2014,6.0,6,0,0,100.0,1
1018,Suresh Raina,T20_WC,2008,41.0,41,4,1,100.0,1
18,Brian Lara,ODI_WC,2013,60.0,63,7,3,95.24,1
1915,Shikhar Dhawan,ODI_WC,2017,,50,4,2,84.0,1
432,Kumar Sangakkara,T20_WC,2017,20.0,23,1,0,86.96,1
616,Brian Lara,T20_WC,2020,73.0,62,8,4,117.74,1
149,Babar Azam,IPL,2016,5.0,3,0,0,166.67,1
440,David Warner,IPL,2009,10.0,13,1,0,76.92,1
219,Ben Stokes,IPL,2023,23.0,20,2,0,115.0,1
1932,Suresh Raina,T20_WC,2008,2.0,2,0,0,100.0,1
6,Kane Williamson,T20_WC,2019,3.0,3,0,0,100.0,0
671,Shikhar Dhawan,ODI_WC,2022,17.0,15,2,1,113.33,1
1634,Babar Azam,ODI_WC,2018,100.0,114,6,3,87.72,1
839,AB de Villiers,IPL,2018,83.0,64,8,4,129.69,1
1019,Suresh Raina,ODI_WC,2018,21.0,28,1,0,75.0,1
895,Rohit Sharma,IPL,2017,5.0,3,0,0,166.67,1
1275,MS Dhoni,ODI_WC,2020,6.0,6,0,0,100.0,1
1085,Chris Gayle,IPL,2010,16.0,17,1,1,94.12,0
1503,Joe Root,ODI_WC,2013,8.0,10,0,0,80.0,1
1910,Sachin Tendulkar,T20_WC,2022,3.0,2,0,0,150.0,1
68,Rohit Sharma,IPL,2020,39.0,39,2,1,100.0,1
1465,Ricky Ponting,ODI_WC,2014,30.0,27,3,1,111.11,1
253,Kane Williamson,IPL,2018,12.0,11,0,0,109.09,1
829,Brian Lara,IPL,2015,52.0,64,4,1,81.25,1
884,MS Dhoni,T20_WC,2011,52.0,36,2,3,144.44,0
624,Pat Cummins,ODI_WC,2023,23.0,28,1,0,82.14,1
1553,Pat Cummins,IPL,2015,3.0,3,0,0,100.0,1
1693,Chris Gayle,IPL,2014,87.0,115,11,1,75.65,1
1091,AB de Villiers,T20_WC,2018,38.0,43,5,2,88.37,1
1851,Shikhar Dhawan,T20_WC,2015,9.0,8,0,0,112.5,1
515,Ben Stokes,IPL,2012,32.0,31,2,1,103.23,1
1902,Ricky Ponting,Test,2017,18.0,24,1,1,75.0,1
1006,Suresh Raina,T20_WC,2014,35.0,46,3,2,76.09,1
615,Chris Gayle,IPL,2023,22.0,22,2,0,100.0,1
155,Shikhar Dhawan,IPL,2021,23.0,31,3,1,74.19,1
1537,Ben Stokes,T20_WC,2023,46.0,58,3,0,79.31,1
1359,Rohit Sharma,ODI_WC,2011,33.0,43,2,0,76.74,1
846,Steve Smith,IPL,2020,2.0,2,0,0,100.0,1
388,Chris Gayle,Test,2008,2.0,2,0,0,100.0,1
4,Pat Cummins,IPL,2010,12.0,15,0,0,80.0,1
985,KL Rahul,T20_WC,2019,19.0,14,1,1,135.71,0
380,Joe Root,IPL,2017,11.0,15,1,0,73.33,1
1739,Joe Root,Test,2022,36.0,33,4,2,109.09,1
33,Steve Smith,ODI_WC,2016,7.0,7,0,0,100.0,1
1035,Jos Buttler,IPL,2022,42.0,52,2,3,80.77,1
716,Pat Cummins,Test,2018,51.0,59,6,0,86.44,1
1743,Sachin Tendulkar,IPL,2011,4.0,5,0,0,80.0,0
1533,Pat Cummins,ODI_WC,2021,36.0,35,4,1,102.86,1
185,Pat Cummins,ODI_WC,2012,113.0,108,7,7,104.63,1
1178,KL Rahul,ODI_WC,2022,7.0,5,0,0,140.0,1
856,Rohit Sharma,Test,2010,84.0,86,10,6,97.67,1
1903,Suresh Raina,Test,2019,32.0,38,4,2,84.21,1
922,Suresh Raina,Test,2018,31.0,28,2,2,110.71,1
694,Babar Azam,IPL,2013,1.0,1,0,0,100.0,1
512,Kumar Sangakkara,IPL,2011,48.0,40,3,3,120.0,1
667,Ricky Ponting,T20_WC,2012,22.0,27,3,1,81.48,1
1252,Brian Lara,ODI_WC,2018,44.0,32,2,0,137.5,1
475,Jos Buttler,T20_WC,2014,57.0,68,3,3,83.82,1
102,Pat Cummins,IPL,2019,25.0,24,1,0,104.17,1
1718,Shikhar Dhawan,ODI_WC,2014,10.0,7,1,0,142.86,1
258,Chris Gayle,Test,2016,5.0,6,0,0,83.33,1
1801,Pat Cummins,IPL,2009,6.0,6,0,0,100.0,1
72,Kumar Sangakkara,IPL,2021,70.0,78,7,2,89.74,1
1523,Jos Buttler,IPL,2011,4.0,4,0,0,100.0,1
360,David Warner,IPL,2022,16.0,18,0,1,88.89,1
884,Pat Cummins,ODI_WC,2015,14.0,16,1,0,87.5,1
1002,David Warner,Test,2023,70.0,86,6,3,81.4,1
1856,Shikhar Dhawan,IPL,2011,22.0,24,2,1,91.67,1
1265,Ben Stokes,T20_WC,2019,197.0,188,12,6,104.79,1
115,Rohit Sharma,ODI_WC,2023,46.0,40,2,2,115.0,1
577,Suresh Raina,IPL,2010,66.0,87,5,3,75.86,1
1813,Pat Cummins,T20_WC,2021,3.0,4,0,0,75.0,1
1434,KL Rahul,ODI_WC,2017,10.0,9,0,0,111.11,1
1679,Ricky Ponting,ODI_WC,2013,5.0,3,0,0,166.67,1
1451,Suresh Raina,T20_WC,2010,21.0,17,1,0,123.53,1
1753,MS Dhoni,ODI_WC,2022,44.0,51,6,1,86.27,1
1703,Sachin Tendulkar,IPL,2019,6.0,4,0,0,150.0,1
1552,Kane Williamson,IPL,2021,4.0,4,0,0,100.0,1
547,Babar Azam,IPL,2019,33.0,44,3,1,75.0,1
1815,Ricky Ponting,IPL,2009,9.0,12,1,0,75.0,1
1164,Joe Root,IPL,2016,22.0,15,2,0,146.67,1
1976,Kane Williamson,IPL,2010,1.0,1,0,0,100.0,1
1776,KL Rahul,ODI_WC,2008,39.0,47,3,2,82.98,1
308,Chris Gayle,T20_WC,2021,27.0,20,1,0,135.0,1
787,Ricky Ponting,IPL,2019,36.0,35,2,2,102.86,1
1890,Ricky Ponting,IPL,2022,11.0,13,1,0,84.62,1
1982,Steve Smith,T20_WC,2022,11.0,15,1,0,73.33,1
392,Joe Root,IPL,2019,56.0,45,5,2,124.44,1
1651,Shikhar Dhawan,IPL,2020,44.0,34,2,1,129.41,1
87,Shikhar Dhawan,ODI_WC,2020,30.0,30,2,2,100.0,0
1163,AB de Villiers,IPL,2016,34.0,46,4,2,73.91,0
1403,KL Rahul,IPL,2012,3.0,4,0,0,75.0,1
1067,David Warner,IPL,2014,67.0,57,6,3,117.54,1
866,Jos Buttler,IPL,2021,51.0,47,4,0,108.51,1
1093,Ricky Ponting,Test,2023,31.0,41,3,1,75.61,1
1701,Virat Kohli,IPL,2009,87.0,105,12,4,82.86,1
153,Kumar Sangakkara,T20_WC,2021,6.0,8,0,0,75.0,1
