match_id,format,year,team1,team2,winner,venue,toss_winner,toss_decision,toss_won_match,match_type
735,IPL,2008,Delhi Capitals,Rajasthan Royals,Rajasthan Royals,MCG,Rajasthan Royals,field,1,knockout
736,Test,2022,Pakistan,West Indies,Pakistan,M. Chinnaswamy Stadium,West Indies,bat,0,league
737,IPL,2022,Mumbai Indians,Chennai Super Kings,Mumbai Indians,Headingley,Mumbai Indians,field,1,league
738,ODI_WC,2016,Pakistan,West Indies,Pakistan,Gaddafi Stadium,Pakistan,field,1,knockout
739,IPL,2014,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,SCG,Chennai Super Kings,field,0,league
740,IPL,2015,Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,Gaddafi Stadium,Royal Challengers Bangalore,bat,1,league
741,T20_WC,2016,Sri Lanka,England,England,MCG,England,bat,1,knockout
742,IPL,2013,Mumbai Indians,Sunrisers Hyderabad,Mumbai Indians,Feroz Shah Kotla,Mumbai Indians,field,1,league
743,ODI_WC,2019,New Zealand,India,New Zealand,MCG,New Zealand,field,1,knockout
744,T20_WC,2012,Afghanistan,India,India,SuperSport Park,India,bat,1,league
745,IPL,2013,Mumbai Indians,Delhi Capitals,Mumbai Indians,Dubai International,Delhi Capitals,field,0,league
746,Test,2018,Bangladesh,Afghanistan,Bangladesh,SCG,Afghanistan,field,0,league
747,IPL,2009,Mumbai Indians,Punjab Kings,Mumbai Indians,,Mumbai Indians,field,1,knockout
748,T20_WC,2011,West Indies,South Africa,South Africa,Gaddafi Stadium,West Indies,bat,0,knockout
749,Test,2010,Afghanistan,Pakistan,Afghanistan,Headingley,Pakistan,field,0,knockout
750,T20_WC,2020,England,Bangladesh,Bangladesh,SCG,Bangladesh,bat,1,knockout
751,IPL,2014,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,Eden Gardens,Rajasthan Royals,field,0,league
752,Test,2016,Australia,Afghanistan,Afghanistan,Narendra Modi Stadium,Afghanistan,bat,1,league
753,T20_WC,2012,India,South Africa,South Africa,Narendra Modi Stadium,India,field,0,league
754,IPL,2013,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,Gaddafi Stadium,Sunrisers Hyderabad,field,1,league
755,IPL,2017,Royal Challengers Bangalore,Punjab Kings,Royal Challengers Bangalore,Feroz Shah Kotla,Punjab Kings,field,0,league
756,ODI_WC,2021,India,Afghanistan,Afghanistan,Narendra Modi Stadium,India,bat,0,league
757,T20_WC,2019,Australia,South Africa,Australia,,Australia,field,1,league
758,T20_WC,2019,Australia,India,Australia,M. Chinnaswamy Stadium,India,field,0,knockout
759,Test,2009,West Indies,England,England,Gaddafi Stadium,West Indies,bat,0,league
760,ODI_WC,2023,Afghanistan,West Indies,Afghanistan,Headingley,Afghanistan,field,1,league
761,IPL,2010,Sunrisers Hyderabad,Kolkata Knight Riders,Sunrisers Hyderabad,MCG,Kolkata Knight Riders,bat,0,league
762,IPL,2010,Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore,Narendra Modi Stadium,Chennai Super Kings,bat,0,league
763,IPL,2019,Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,Newlands,Royal Challengers Bangalore,field,0,league
764,ODI_WC,2019,England,South Africa,England,Feroz Shah Kotla,England,field,1,knockout
765,IPL,2022,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,MCG,Rajasthan Royals,field,0,knockout
766,T20_WC,2016,Bangladesh,England,Bangladesh,Headingley,England,bat,0,league
767,ODI_WC,2022,West Indies,Afghanistan,Afghanistan,Eden Gardens,West Indies,field,0,league
768,Test,2014,West Indies,Pakistan,Pakistan,Feroz Shah Kotla,West Indies,bat,0,league
769,IPL,2015,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,Gaddafi Stadium,Kolkata Knight Riders,field,1,league
770,ODI_WC,2018,West Indies,Afghanistan,Afghanistan,Headingley,Afghanistan,bat,1,league
771,IPL,2023,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,Dubai International,Sunrisers Hyderabad,bat,1,league
772,ODI_WC,2023,Sri Lanka,Bangladesh,Bangladesh,M. Chinnaswamy Stadium,Bangladesh,field,1,knockout
773,IPL,2017,Punjab Kings,Chennai Super Kings,Chennai Super Kings,SCG,Chennai Super Kings,bat,1,knockout
774,IPL,2018,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,Eden Gardens,Mumbai Indians,bat,0,knockout
775,ODI_WC,2016,Afghanistan,South Africa,South Africa,SuperSport Park,South Africa,field,1,league
776,IPL,2013,Kolkata Knight Riders,Royal Challengers Bangalore,Kolkata Knight Riders,Dubai International,Kolkata Knight Riders,field,1,league
777,IPL,2011,Delhi Capitals,Chennai Super Kings,Delhi Capitals,Gaddafi Stadium,Delhi Capitals,bat,1,knockout
778,ODI_WC,2019,Australia,England,Australia,Narendra Modi Stadium,Australia,field,1,knockout
779,ODI_WC,2008,Pakistan,West Indies,Pakistan,Dubai International,West Indies,field,0,league
780,T20_WC,2015,Pakistan,England,England,SCG,Pakistan,field,0,league
781,ODI_WC,2014,Sri Lanka,West Indies,West Indies,MA Chidambaram Stadium,West Indies,bat,1,league
782,T20_WC,2009,India,Afghanistan,India,Gaddafi Stadium,Afghanistan,bat,0,league
783,IPL,2015,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,Headingley,Kolkata Knight Riders,bat,1,knockout
784,IPL,2019,Rajasthan Royals,Royal Challengers Bangalore,Royal Challengers Bangalore,Eden Gardens,Rajasthan Royals,field,0,league
785,IPL,2012,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,Narendra Modi Stadium,Royal Challengers Bangalore,field,0,knockout
786,Test,2014,Pakistan,Bangladesh,Bangladesh,Wankhede Stadium,Bangladesh,bat,1,league
787,T20_WC,2011,West Indies,New Zealand,New Zealand,Wankhede Stadium,New Zealand,field,1,league
788,IPL,2012,Mumbai Indians,Chennai Super Kings,Mumbai Indians,Gaddafi Stadium,Mumbai Indians,bat,1,league
789,T20_WC,2015,Pakistan,Bangladesh,Bangladesh,Newlands,Pakistan,field,0,league
790,Test,2008,England,Pakistan,England,Eden Gardens,England,field,1,league
791,IPL,2008,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,Narendra Modi Stadium,Kolkata Knight Riders,bat,0,league
792,T20_WC,2022,Bangladesh,Pakistan,Pakistan,Lords,Pakistan,field,1,league
793,T20_WC,2011,West Indies,Bangladesh,West Indies,Newlands,West Indies,field,1,league
794,T20_WC,2010,Australia,India,India,MA Chidambaram Stadium,India,bat,1,knockout
795,IPL,2020,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,Newlands,Kolkata Knight Riders,field,0,league
796,Test,2017,England,Sri Lanka,Sri Lanka,MCG,Sri Lanka,field,1,league
797,Test,2019,Sri Lanka,Bangladesh,Bangladesh,Eden Gardens,Bangladesh,field,1,league
798,T20_WC,2009,New Zealand,Bangladesh,New Zealand,MA Chidambaram Stadium,New Zealand,bat,1,league
799,ODI_WC,2019,West Indies,Sri Lanka,West Indies,Feroz Shah Kotla,West Indies,bat,1,league
800,Test,2010,England,Pakistan,England,Newlands,Pakistan,field,0,league
801,ODI_WC,2018,Sri Lanka,Australia,Sri Lanka,Lords,Australia,field,0,league
802,IPL,2022,Punjab Kings,Mumbai Indians,Mumbai Indians,MA Chidambaram Stadium,Punjab Kings,field,0,knockout
803,T20_WC,2022,Pakistan,New Zealand,Pakistan,Lords,Pakistan,field,1,knockout
804,T20_WC,2018,Pakistan,Australia,Pakistan,Eden Gardens,Pakistan,field,1,league
805,IPL,2021,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,M. Chinnaswamy Stadium,Kolkata Knight Riders,field,1,league
806,ODI_WC,2018,Bangladesh,South Africa,South Africa,SuperSport Park,South Africa,field,1,league
807,Test,2008,England,New Zealand,England,MA Chidambaram Stadium,New Zealand,bat,0,league
808,Test,2008,Pakistan,Afghanistan,Pakistan,SCG,Afghanistan,bat,0,league
809,T20_WC,2013,Australia,Pakistan,Australia,Eden Gardens,Australia,bat,1,league
810,IPL,2023,Punjab Kings,Mumbai Indians,Punjab Kings,Newlands,Punjab Kings,bat,1,league
811,Test,2012,Afghanistan,South Africa,South Africa,Eden Gardens,South Africa,field,1,league
812,ODI_WC,2015,New Zealand,Australia,New Zealand,,New Zealand,bat,1,league
813,IPL,2009,Mumbai Indians,Rajasthan Royals,Mumbai Indians,MCG,Mumbai Indians,field,1,knockout
814,Test,2023,England,Pakistan,England,Narendra Modi Stadium,England,bat,1,knockout
815,Test,2011,England,Pakistan,England,Headingley,Pakistan,field,0,league
816,T20_WC,2015,West Indies,Bangladesh,West Indies,Narendra Modi Stadium,West Indies,bat,1,league
817,T20_WC,2019,Pakistan,New Zealand,Pakistan,SCG,New Zealand,bat,0,knockout
818,IPL,2013,Mumbai Indians,Delhi Capitals,Delhi Capitals,MA Chidambaram Stadium,Delhi Capitals,field,1,knockout
819,IPL,2008,Chennai Super Kings,Delhi Capitals,Delhi Capitals,Feroz Shah Kotla,Chennai Super Kings,field,0,league
820,IPL,2022,Sunrisers Hyderabad,Punjab Kings,Sunrisers Hyderabad,Dubai International,Sunrisers Hyderabad,field,1,league
821,ODI_WC,2011,India,Afghanistan,India,Narendra Modi Stadium,Afghanistan,bat,0,knockout
822,IPL,2008,Royal Challengers Bangalore,Punjab Kings,Punjab Kings,Wankhede Stadium,Punjab Kings,field,1,knockout
823,IPL,2020,Sunrisers Hyderabad,Royal Challengers Bangalore,Sunrisers Hyderabad,Gaddafi Stadium,Royal Challengers Bangalore,field,0,league
824,IPL,2009,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,Narendra Modi Stadium,Rajasthan Royals,bat,1,league
825,T20_WC,2012,Sri Lanka,New Zealand,New Zealand,Narendra Modi Stadium,New Zealand,field,1,knockout
826,Test,2021,India,New Zealand,India,Narendra Modi Stadium,New Zealand,bat,0,league
827,IPL,2015,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,Eden Gardens,Mumbai Indians,field,0,league
828,IPL,2015,Delhi Capitals,Royal Challengers Bangalore,Delhi Capitals,SCG,Royal Challengers Bangalore,bat,0,league
829,ODI_WC,2018,Australia,Sri Lanka,Sri Lanka,SCG,Sri Lanka,field,1,league
830,T20_WC,2010,Australia,England,Australia,Gaddafi Stadium,Australia,bat,1,league
831,IPL,2018,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,Eden Gardens,Delhi Capitals,field,1,league
832,T20_WC,2020,England,Australia,Australia,MA Chidambaram Stadium,Australia,field,1,league
833,IPL,2011,Mumbai Indians,Chennai Super Kings,Mumbai Indians,Feroz Shah Kotla,Mumbai Indians,bat,1,knockout
834,IPL,2017,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,MCG,Rajasthan Royals,field,1,league
835,T20_WC,2018,West Indies,Afghanistan,West Indies,Dubai International,West Indies,bat,1,league
836,IPL,2021,Mumbai Indians,Rajasthan Royals,Rajasthan Royals,Lords,Mumbai Indians,field,0,league
837,Test,2013,New Zealand,Sri Lanka,New Zealand,Feroz Shah Kotla,Sri Lanka,field,0,knockout
838,IPL,2018,Rajasthan Royals,Punjab Kings,Rajasthan Royals,Feroz Shah Kotla,Rajasthan Royals,field,1,league
839,T20_WC,2023,Sri Lanka,Bangladesh,Sri Lanka,SuperSport Park,Sri Lanka,field,1,knockout
840,T20_WC,2018,Pakistan,New Zealand,New Zealand,Lords,New Zealand,field,1,league
841,IPL,2017,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,Dubai International,Chennai Super Kings,field,1,knockout
842,ODI_WC,2010,England,Australia,England,Narendra Modi Stadium,Australia,bat,0,league
843,IPL,2009,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,SCG,Royal Challengers Bangalore,field,1,league
844,Test,2013,South Africa,Bangladesh,Bangladesh,Wankhede Stadium,South Africa,field,0,league
845,IPL,2018,Mumbai Indians,Punjab Kings,Punjab Kings,Eden Gardens,Mumbai Indians,field,0,knockout
846,IPL,2020,Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,MA Chidambaram Stadium,Kolkata Knight Riders,bat,0,league
847,IPL,2022,Delhi Capitals,Punjab Kings,Punjab Kings,MCG,Delhi Capitals,bat,0,league
848,Test,2012,Bangladesh,West Indies,Bangladesh,Newlands,Bangladesh,bat,1,league
849,T20_WC,2021,Pakistan,South Africa,Pakistan,Lords,Pakistan,bat,1,knockout
850,T20_WC,2017,England,New Zealand,England,Feroz Shah Kotla,England,bat,1,knockout
851,IPL,2012,Chennai Super Kings,Sunrisers Hyderabad,Sunrisers Hyderabad,Headingley,Chennai Super Kings,field,0,league
852,ODI_WC,2017,India,England,India,Gaddafi Stadium,England,field,0,league
853,IPL,2020,Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,Lords,Rajasthan Royals,bat,0,knockout
854,Test,2012,New Zealand,Sri Lanka,New Zealand,Feroz Shah Kotla,Sri Lanka,field,0,league
855,IPL,2017,Punjab Kings,Rajasthan Royals,Rajasthan Royals,MCG,Punjab Kings,field,0,league
856,IPL,2019,Punjab Kings,Chennai Super Kings,Chennai Super Kings,MA Chidambaram Stadium,Punjab Kings,field,0,knockout
857,IPL,2012,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,Lords,Sunrisers Hyderabad,bat,0,league
858,T20_WC,2010,Pakistan,New Zealand,New Zealand,Dubai International,New Zealand,field,1,league
859,T20_WC,2014,Bangladesh,India,India,M. Chinnaswamy Stadium,India,bat,1,league
860,IPL,2013,Royal Challengers Bangalore,Delhi Capitals,Delhi Capitals,Feroz Shah Kotla,Royal Challengers Bangalore,field,0,league
861,ODI_WC,2011,South Africa,West Indies,South Africa,Newlands,West Indies,field,0,league
862,T20_WC,2009,England,West Indies,West Indies,Dubai International,West Indies,field,1,knockout
863,T20_WC,2019,South Africa,Australia,South Africa,Newlands,South Africa,field,1,knockout
864,IPL,2016,Rajasthan Royals,Delhi Capitals,Delhi Capitals,MA Chidambaram Stadium,Delhi Capitals,field,1,knockout
865,IPL,2008,Sunrisers Hyderabad,Delhi Capitals,Delhi Capitals,Newlands,Sunrisers Hyderabad,field,0,league
866,T20_WC,2020,Sri Lanka,Bangladesh,Sri Lanka,Lords,Sri Lanka,bat,1,league
867,IPL,2020,Delhi Capitals,Royal Challengers Bangalore,Delhi Capitals,Feroz Shah Kotla,Delhi Capitals,bat,1,league
868,IPL,2018,Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,MCG,Chennai Super Kings,field,1,knockout
869,Test,2022,England,West Indies,England,Lords,West Indies,bat,0,league
870,Test,2021,Sri Lanka,India,Sri Lanka,Wankhede Stadium,Sri Lanka,bat,1,league
871,IPL,2011,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,M. Chinnaswamy Stadium,Sunrisers Hyderabad,bat,0,league
872,IPL,2008,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,Gaddafi Stadium,Kolkata Knight Riders,field,0,league
873,T20_WC,2020,Afghanistan,Australia,Afghanistan,Eden Gardens,Afghanistan,bat,1,league
874,IPL,2023,Punjab Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,M. Chinnaswamy Stadium,Punjab Kings,field,0,league
875,IPL,2023,Mumbai Indians,Rajasthan Royals,Mumbai Indians,Narendra Modi Stadium,Rajasthan Royals,bat,0,knockout
876,IPL,2013,Chennai Super Kings,Punjab Kings,Chennai Super Kings,Newlands,Punjab Kings,field,0,league
877,ODI_WC,2011,England,Bangladesh,Bangladesh,SuperSport Park,England,bat,0,league
878,ODI_WC,2012,Pakistan,Bangladesh,Pakistan,MA Chidambaram Stadium,Bangladesh,bat,0,league
879,IPL,2012,Punjab Kings,Kolkata Knight Riders,Kolkata Knight Riders,Lords,Kolkata Knight Riders,bat,1,knockout
880,IPL,2016,Rajasthan Royals,Delhi Capitals,Rajasthan Royals,Lords,Rajasthan Royals,bat,1,league
881,IPL,2008,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,MA Chidambaram Stadium,Rajasthan Royals,bat,0,knockout
882,ODI_WC,2020,New Zealand,Sri Lanka,Sri Lanka,SuperSport Park,New Zealand,field,0,league
883,IPL,2009,Chennai Super Kings,Punjab Kings,Chennai Super Kings,Newlands,Punjab Kings,bat,0,league
884,IPL,2020,Delhi Capitals,Punjab Kings,Delhi Capitals,Narendra Modi Stadium,Punjab Kings,field,0,league
885,ODI_WC,2013,Sri Lanka,West Indies,West Indies,Wankhede Stadium,West Indies,field,1,knockout
886,IPL,2012,Punjab Kings,Royal Challengers Bangalore,Punjab Kings,SuperSport Park,Punjab Kings,bat,1,league
887,ODI_WC,2018,West Indies,Sri Lanka,Sri Lanka,M. Chinnaswamy Stadium,Sri Lanka,field,1,league
888,IPL,2014,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,SuperSport Park,Kolkata Knight Riders,bat,1,knockout
889,IPL,2010,Delhi Capitals,Royal Challengers Bangalore,Delhi Capitals,Headingley,Delhi Capitals,field,1,league
890,IPL,2010,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,Newlands,Sunrisers Hyderabad,bat,1,knockout
891,ODI_WC,2017,South Africa,England,England,SCG,England,field,1,league
892,Test,2009,South Africa,Afghanistan,Afghanistan,Feroz Shah Kotla,South Africa,field,0,league
893,ODI_WC,2023,England,West Indies,West Indies,Newlands,West Indies,field,1,league
894,IPL,2020,Delhi Capitals,Punjab Kings,Punjab Kings,MA Chidambaram Stadium,Punjab Kings,bat,1,league
895,ODI_WC,2010,India,South Africa,South Africa,Wankhede Stadium,India,field,0,league
896,IPL,2017,Kolkata Knight Riders,Royal Challengers Bangalore,Royal Challengers Bangalore,Wankhede Stadium,Royal Challengers Bangalore,bat,1,league
897,IPL,2008,Chennai Super Kings,Sunrisers Hyderabad,Chennai Super Kings,M. Chinnaswamy Stadium,Chennai Super Kings,bat,1,knockout
898,Test,2012,Sri Lanka,Pakistan,Sri Lanka,MA Chidambaram Stadium,Pakistan,bat,0,league
899,IPL,2021,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,M. Chinnaswamy Stadium,Sunrisers Hyderabad,field,1,league
900,IPL,2022,Chennai Super Kings,Delhi Capitals,Delhi Capitals,Dubai International,Chennai Super Kings,bat,0,league
901,IPL,2019,Delhi Capitals,Mumbai Indians,Mumbai Indians,Wankhede Stadium,Mumbai Indians,field,1,league
902,IPL,2012,Delhi Capitals,Royal Challengers Bangalore,Delhi Capitals,Feroz Shah Kotla,Delhi Capitals,field,1,knockout
903,IPL,2019,Mumbai Indians,Delhi Capitals,Mumbai Indians,Narendra Modi Stadium,Delhi Capitals,field,0,league
904,T20_WC,2018,Afghanistan,Bangladesh,Bangladesh,Feroz Shah Kotla,Afghanistan,field,0,league
905,IPL,2014,Punjab Kings,Mumbai Indians,Mumbai Indians,Feroz Shah Kotla,Mumbai Indians,field,1,league
906,Test,2011,South Africa,Pakistan,South Africa,Dubai International,Pakistan,field,0,knockout
907,ODI_WC,2010,Afghanistan,West Indies,Afghanistan,Lords,West Indies,bat,0,league
908,IPL,2008,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,MCG,Kolkata Knight Riders,field,1,knockout
909,IPL,2019,Punjab Kings,Rajasthan Royals,Rajasthan Royals,Newlands,Rajasthan Royals,field,1,league
910,IPL,2022,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,M. Chinnaswamy Stadium,Sunrisers Hyderabad,bat,0,league
911,T20_WC,2015,Pakistan,New Zealand,Pakistan,SCG,New Zealand,field,0,league
912,IPL,2020,Kolkata Knight Riders,Punjab Kings,Punjab Kings,SCG,Kolkata Knight Riders,field,0,league
913,T20_WC,2010,South Africa,Afghanistan,Afghanistan,Lords,South Africa,bat,0,league
914,IPL,2020,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,SuperSport Park,Rajasthan Royals,field,1,league
915,T20_WC,2022,New Zealand,England,New Zealand,Feroz Shah Kotla,England,field,0,league
916,IPL,2009,Sunrisers Hyderabad,Delhi Capitals,Delhi Capitals,MA Chidambaram Stadium,Delhi Capitals,bat,1,league
917,IPL,2018,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,Feroz Shah Kotla,Royal Challengers Bangalore,bat,1,league
918,Test,2011,Pakistan,New Zealand,Pakistan,Wankhede Stadium,Pakistan,bat,1,league
919,ODI_WC,2010,Afghanistan,Sri Lanka,Afghanistan,Narendra Modi Stadium,Afghanistan,bat,1,league
920,IPL,2020,Chennai Super Kings,Mumbai Indians,Mumbai Indians,Eden Gardens,Chennai Super Kings,bat,0,knockout
921,Test,2008,Bangladesh,New Zealand,New Zealand,Feroz Shah Kotla,Bangladesh,bat,0,league
922,T20_WC,2010,India,Bangladesh,India,Gaddafi Stadium,Bangladesh,bat,0,league
923,Test,2019,England,Afghanistan,England,Gaddafi Stadium,England,field,1,knockout
924,ODI_WC,2009,West Indies,Bangladesh,Bangladesh,,West Indies,bat,0,league
925,IPL,2015,Royal Challengers Bangalore,Delhi Capitals,Royal Challengers Bangalore,Eden Gardens,Delhi Capitals,bat,0,league
926,IPL,2013,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,M. Chinnaswamy Stadium,Kolkata Knight Riders,field,1,league
927,IPL,2016,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,Lords,Chennai Super Kings,bat,0,knockout
928,T20_WC,2015,India,West Indies,India,Gaddafi Stadium,West Indies,field,0,league
929,T20_WC,2017,Pakistan,England,England,Headingley,Pakistan,field,0,knockout
930,IPL,2010,Royal Challengers Bangalore,Sunrisers Hyderabad,Sunrisers Hyderabad,Lords,Sunrisers Hyderabad,bat,1,knockout
931,IPL,2012,Delhi Capitals,Punjab Kings,Punjab Kings,Lords,Delhi Capitals,bat,0,league
932,ODI_WC,2014,India,Bangladesh,India,SCG,Bangladesh,field,0,knockout
933,Test,2012,Sri Lanka,Pakistan,Sri Lanka,Feroz Shah Kotla,Pakistan,bat,0,league
934,T20_WC,2015,Australia,Pakistan,Pakistan,Narendra Modi Stadium,Pakistan,field,1,knockout
935,IPL,2019,Chennai Super Kings,Punjab Kings,Chennai Super Kings,Feroz Shah Kotla,Punjab Kings,field,0,league
