match_id,bowler,format,year,overs,runs_conceded,wickets,economy_rate,maidens
1434,Mitchell Starc,IPL,2021,4,45,4,11.25,1
454,Mitchell Starc,IPL,2023,10,78,2,7.8,1
854,Shaheen Afridi,IPL,2017,4,42,7,10.5,0
512,Shane Warne,IPL,2021,10,59,1,5.9,0
1383,Muttiah Muralitharan,IPL,2023,20,141,4,7.05,2
1676,Shaheen Afridi,T20_WC,2013,20,101,2,5.05,2
442,Lasith Malinga,Test,2011,20,238,3,11.9,0
1479,Glenn Maxwell,IPL,2011,20,100,4,5.0,1
1946,Lasith Malinga,T20_WC,2015,4,24,1,6.0,2
781,Stuart Broad,IPL,2010,10,89,3,8.9,1
82,Muttiah Muralitharan,Test,2018,4,43,6,10.75,0
709,Ravindra Jadeja,IPL,2016,10,105,2,10.5,0
1055,Rashid Khan,IPL,2015,20,135,0,6.75,0
1809,Jasprit Bumrah,ODI_WC,2011,10,111,0,11.1,2
399,Muttiah Muralitharan,IPL,2019,4,21,2,5.25,2
1558,Lasith Malinga,IPL,2020,10,73,1,7.3,0
1733,Stuart Broad,T20_WC,2022,20,136,1,6.8,1
272,Kagiso Rabada,Test,2010,4,38,1,9.5,2
1916,Pat Cummins,IPL,2020,4,21,4,5.25,0
1185,Stuart Broad,T20_WC,2011,10,109,2,10.9,0
297,Shane Warne,T20_WC,2023,20,234,0,11.7,1
1412,Shaheen Afridi,ODI_WC,2018,10,66,0,6.6,2
865,Yuzvendra Chahal,Test,2023,4,45,0,11.25,2
348,Stuart Broad,IPL,2022,10,113,1,11.3,0
203,Trent Boult,ODI_WC,2019,10,93,2,9.3,0
959,Jasprit Bumrah,IPL,2009,20,170,1,8.5,2
1861,Muttiah Muralitharan,IPL,2022,10,104,7,10.4,0
938,Rashid Khan,IPL,2013,20,172,0,8.6,1
425,Kagiso Rabada,ODI_WC,2022,10,102,1,10.2,0
1927,Stuart Broad,IPL,2020,20,112,0,5.6,1
1139,Glenn Maxwell,ODI_WC,2010,4,27,1,6.75,2
536,Glenn Maxwell,Test,2010,20,155,1,7.75,0
556,Rashid Khan,IPL,2019,20,128,3,6.4,2
1778,Yuzvendra Chahal,ODI_WC,2019,10,66,1,6.6,2
68,James Anderson,IPL,2008,10,103,0,10.3,1
652,Jasprit Bumrah,Test,2015,4,24,4,6.0,0
1207,Rashid Khan,ODI_WC,2015,20,115,0,5.75,2
260,Lasith Malinga,ODI_WC,2016,4,27,2,6.75,1
1881,Shane Warne,T20_WC,2020,10,61,0,6.1,1
771,Ravindra Jadeja,Test,2018,20,128,4,6.4,1
977,Kagiso Rabada,IPL,2019,4,41,0,10.25,2
922,Stuart Broad,IPL,2023,10,80,3,8.0,2
59,James Anderson,ODI_WC,2012,10,80,1,8.0,1
114,Kagiso Rabada,T20_WC,2018,4,34,1,8.5,0
1289,Kagiso Rabada,ODI_WC,2011,20,112,2,5.6,1
1710,Muttiah Muralitharan,IPL,2016,4,47,1,11.75,2
781,Shaheen Afridi,T20_WC,2010,10,109,1,10.9,0
1157,James Anderson,IPL,2011,20,140,0,7.0,1
623,Lasith Malinga,Test,2015,20,107,0,5.35,2
1535,Kagiso Rabada,T20_WC,2020,4,37,2,9.25,2
1403,James Anderson,ODI_WC,2020,10,91,0,9.1,1
53,Jasprit Bumrah,ODI_WC,2009,4,28,1,7.0,0
124,Ravindra Jadeja,IPL,2010,4,29,1,7.25,0
61,Mitchell Starc,Test,2020,10,86,1,8.6,1
389,Ravindra Jadeja,T20_WC,2018,20,223,2,11.15,2
844,Trent Boult,Test,2020,20,115,1,5.75,1
988,Lasith Malinga,ODI_WC,2010,4,34,0,8.5,2
1482,Lasith Malinga,IPL,2018,20,161,4,8.05,2
1409,Shaheen Afridi,T20_WC,2015,10,82,3,8.2,2
1443,Jasprit Bumrah,ODI_WC,2018,20,227,1,11.35,2
1692,Jasprit Bumrah,Test,2009,10,88,0,8.8,1
819,Lasith Malinga,T20_WC,2015,20,197,0,9.85,2
450,Rashid Khan,ODI_WC,2014,4,45,1,11.25,0
1815,Jasprit Bumrah,Test,2008,10,71,0,7.1,0
581,Lasith Malinga,ODI_WC,2021,10,75,1,7.5,1
1185,Mitchell Starc,Test,2015,10,65,0,6.5,2
1359,Shane Warne,IPL,2018,20,191,3,9.55,2
321,Shaheen Afridi,IPL,2008,4,27,1,6.75,2
372,Glenn Maxwell,Test,2022,20,132,1,6.6,1
605,Pat Cummins,ODI_WC,2021,4,47,0,11.75,0
792,Glenn Maxwell,IPL,2016,10,98,2,9.8,2
521,Shane Warne,Test,2008,20,214,2,10.7,0
1727,Shane Warne,ODI_WC,2012,10,117,0,11.7,2
419,Mitchell Starc,IPL,2015,20,235,2,11.75,2
317,James Anderson,IPL,2011,4,29,2,7.25,0
1680,Stuart Broad,Test,2013,4,34,2,8.5,1
328,Muttiah Muralitharan,Test,2008,10,114,2,11.4,2
1864,Rashid Khan,IPL,2022,4,20,3,5.0,1
535,James Anderson,IPL,2010,20,228,2,11.4,2
446,Trent Boult,IPL,2019,20,220,1,11.0,2
1519,Kagiso Rabada,ODI_WC,2012,10,82,4,8.2,2
428,Muttiah Muralitharan,T20_WC,2009,10,86,3,8.6,2
187,Shaheen Afridi,IPL,2008,10,53,3,5.3,1
721,Mitchell Starc,T20_WC,2016,10,88,1,8.8,1
603,Kagiso Rabada,T20_WC,2020,20,117,2,5.85,0
1757,Ravindra Jadeja,T20_WC,2015,10,68,3,6.8,1
319,Mitchell Starc,IPL,2010,4,42,1,10.5,1
1291,Muttiah Muralitharan,T20_WC,2022,4,34,3,8.5,0
1623,Ravindra Jadeja,IPL,2013,4,41,2,10.25,0
1220,Mitchell Starc,Test,2015,4,46,2,11.5,2
1361,Jasprit Bumrah,IPL,2021,10,61,4,6.1,0
1867,Kagiso Rabada,ODI_WC,2013,20,136,1,6.8,1
1544,Yuzvendra Chahal,IPL,2015,4,36,2,9.0,0
499,Mitchell Starc,IPL,2010,4,46,0,11.5,2
90,Shane Warne,T20_WC,2022,4,41,1,10.25,1
509,Pat Cummins,ODI_WC,2022,4,37,1,9.25,2
756,Muttiah Muralitharan,T20_WC,2019,10,97,1,9.7,1
1201,Rashid Khan,T20_WC,2011,4,32,0,8.0,0
968,Mitchell Starc,T20_WC,2015,4,31,2,7.75,0
520,James Anderson,T20_WC,2018,4,47,3,11.75,0
1991,Glenn Maxwell,Test,2017,20,219,0,10.95,0
1139,Rashid Khan,IPL,2018,20,206,0,10.3,0
34,Rashid Khan,IPL,2017,4,40,0,10.0,1
1568,Muttiah Muralitharan,ODI_WC,2022,20,179,2,8.95,2
1869,Ravindra Jadeja,IPL,2020,4,29,0,7.25,2
1124,Jasprit Bumrah,ODI_WC,2015,4,32,2,8.0,2
1106,Stuart Broad,IPL,2013,4,21,3,5.25,2
845,Pat Cummins,Test,2017,4,22,3,5.5,0
1630,Mitchell Starc,IPL,2022,10,76,6,7.6,2
1407,Shaheen Afridi,IPL,2021,4,23,3,5.75,2
1729,Jasprit Bumrah,IPL,2020,20,155,0,7.75,1
508,Shane Warne,ODI_WC,2021,10,64,1,6.4,1
249,Muttiah Muralitharan,IPL,2013,20,149,0,7.45,0
319,Glenn Maxwell,Test,2016,10,76,1,7.6,1
1589,Shane Warne,IPL,2015,4,42,2,10.5,0
1635,Rashid Khan,IPL,2010,4,39,0,9.75,2
67,Shaheen Afridi,IPL,2014,4,42,0,10.5,2
1182,Kagiso Rabada,IPL,2019,4,30,2,7.5,0
571,Rashid Khan,IPL,2016,10,107,0,10.7,2
880,Ravindra Jadeja,IPL,2019,20,232,4,11.6,0
1433,Yuzvendra Chahal,IPL,2017,4,27,2,6.75,1
161,Glenn Maxwell,IPL,2018,4,40,2,10.0,1
528,Muttiah Muralitharan,IPL,2010,4,21,3,5.25,2
561,Pat Cummins,IPL,2018,4,34,2,8.5,1
1283,Pat Cummins,Test,2016,20,121,2,6.05,0
495,Rashid Khan,IPL,2012,10,108,3,10.8,1
797,Jasprit Bumrah,Test,2017,4,31,1,7.75,2
270,Pat Cummins,IPL,2016,4,36,0,9.0,2
235,Ravindra Jadeja,IPL,2008,20,181,5,9.05,0
237,Lasith Malinga,IPL,2020,20,114,0,5.7,1
197,Pat Cummins,Test,2011,20,114,0,5.7,1
1853,Jasprit Bumrah,Test,2019,10,90,4,9.0,0
1004,Lasith Malinga,IPL,2018,4,28,1,7.0,0
373,Lasith Malinga,IPL,2016,20,115,0,5.75,0
1053,Stuart Broad,ODI_WC,2020,10,71,4,7.1,2
149,Lasith Malinga,Test,2022,10,63,3,6.3,2
1926,Shaheen Afridi,ODI_WC,2020,20,105,1,5.25,0
1432,Muttiah Muralitharan,Test,2019,4,30,4,7.5,1
1265,James Anderson,Test,2020,20,195,0,9.75,0
284,Mitchell Starc,ODI_WC,2019,20,115,4,5.75,0
1209,Yuzvendra Chahal,IPL,2019,20,181,1,9.05,0
379,Ravindra Jadeja,IPL,2022,10,60,1,6.0,0
1721,Pat Cummins,T20_WC,2021,10,54,1,5.4,2
1489,Lasith Malinga,IPL,2016,10,56,1,5.6,2
1270,Shaheen Afridi,IPL,2013,10,64,1,6.4,1
106,Yuzvendra Chahal,IPL,2017,20,165,7,8.25,2
1046,Stuart Broad,T20_WC,2013,4,32,0,8.0,0
1816,Kagiso Rabada,ODI_WC,2010,10,83,1,8.3,0
872,Mitchell Starc,IPL,2017,20,152,0,7.6,0
274,Kagiso Rabada,Test,2022,10,111,0,11.1,1
1948,Ravindra Jadeja,IPL,2012,4,44,4,11.0,2
313,Glenn Maxwell,Test,2021,20,192,1,9.6,0
1610,Mitchell Starc,T20_WC,2015,4,29,1,7.25,0
1793,Rashid Khan,IPL,2009,20,125,4,6.25,0
869,Stuart Broad,ODI_WC,2009,10,98,1,9.8,1
1818,Pat Cummins,IPL,2011,10,119,0,11.9,2
1522,Shaheen Afridi,IPL,2016,10,107,0,10.7,1
1882,Pat Cummins,IPL,2023,10,72,2,7.2,2
1569,Rashid Khan,T20_WC,2012,4,25,4,6.25,0
1149,Shaheen Afridi,Test,2010,20,214,0,10.7,1
695,Glenn Maxwell,Test,2022,10,78,1,7.8,1
1353,Pat Cummins,ODI_WC,2015,10,90,2,9.0,1
18,Shaheen Afridi,T20_WC,2022,4,21,0,5.25,2
1144,Mitchell Starc,T20_WC,2023,4,42,0,10.5,1
1733,Lasith Malinga,IPL,2022,10,64,0,6.4,1
1878,Mitchell Starc,IPL,2019,4,41,0,10.25,0
1802,Pat Cummins,ODI_WC,2023,4,38,1,9.5,1
398,Mitchell Starc,Test,2018,10,78,1,7.8,0
1868,Lasith Malinga,Test,2014,10,87,1,8.7,0
1376,Rashid Khan,Test,2016,10,87,1,8.7,1
295,Kagiso Rabada,IPL,2023,10,65,0,6.5,0
164,Jasprit Bumrah,IPL,2017,20,118,2,5.9,2
1843,Pat Cummins,Test,2013,20,213,2,10.65,2
1970,Glenn Maxwell,ODI_WC,2009,20,196,0,9.8,2
1903,Stuart Broad,IPL,2023,4,37,0,9.25,0
655,Lasith Malinga,ODI_WC,2008,4,27,0,6.75,2
315,Shane Warne,IPL,2012,4,31,1,7.75,2
417,Shaheen Afridi,ODI_WC,2019,20,120,1,6.0,0
1488,Pat Cummins,Test,2014,4,41,0,10.25,1
1860,Kagiso Rabada,Test,2014,20,102,0,5.1,0
950,Rashid Khan,ODI_WC,2009,20,100,0,5.0,0
307,Jasprit Bumrah,IPL,2023,20,172,2,8.6,1
1667,Mitchell Starc,IPL,2013,20,148,0,7.4,2
90,Glenn Maxwell,IPL,2008,4,24,1,6.0,2
632,Stuart Broad,T20_WC,2019,10,100,0,10.0,0
101,Pat Cummins,IPL,2019,4,46,2,11.5,2
674,Trent Boult,IPL,2008,4,27,1,6.75,0
1834,Shane Warne,IPL,2009,10,92,1,9.2,0
1801,Muttiah Muralitharan,IPL,2012,20,204,4,10.2,2
620,Yuzvendra Chahal,Test,2017,4,37,2,9.25,0
270,Jasprit Bumrah,IPL,2017,20,153,3,7.65,2
1007,Muttiah Muralitharan,Test,2009,20,177,2,8.85,1
1377,Lasith Malinga,IPL,2021,20,201,5,10.05,0
496,Mitchell Starc,Test,2017,4,46,1,11.5,2
102,Lasith Malinga,ODI_WC,2021,10,104,0,10.4,1
1413,Kagiso Rabada,ODI_WC,2021,4,28,2,7.0,0
243,Glenn Maxwell,IPL,2010,10,97,3,9.7,1
1391,Stuart Broad,ODI_WC,2016,10,114,5,11.4,0
348,Jasprit Bumrah,T20_WC,2012,10,86,2,8.6,2
33,Shane Warne,IPL,2021,4,22,3,5.5,1
81,Jasprit Bumrah,IPL,2020,20,189,2,9.45,1
1109,Shane Warne,IPL,2010,10,92,2,9.2,1
1799,James Anderson,T20_WC,2012,20,118,2,5.9,2
1832,Rashid Khan,ODI_WC,2010,10,66,0,6.6,0
163,Mitchell Starc,IPL,2018,4,38,0,9.5,2
711,Stuart Broad,IPL,2021,4,47,2,11.75,1
1544,Yuzvendra Chahal,ODI_WC,2012,4,24,3,6.0,1
1395,Stuart Broad,IPL,2020,20,185,2,9.25,1
492,Shaheen Afridi,Test,2022,4,33,0,8.25,2
1468,Rashid Khan,Test,2017,4,29,0,7.25,1
1578,Shane Warne,ODI_WC,2013,20,227,0,11.35,0
479,Rashid Khan,IPL,2018,10,115,3,11.5,0
120,Ravindra Jadeja,ODI_WC,2019,20,122,2,6.1,2
645,Stuart Broad,IPL,2023,10,99,2,9.9,0
1980,Lasith Malinga,IPL,2016,4,41,0,10.25,2
5,Pat Cummins,T20_WC,2009,10,114,0,11.4,2
216,Stuart Broad,T20_WC,2022,4,22,3,5.5,1
246,Mitchell Starc,ODI_WC,2023,4,46,3,11.5,2
940,Shaheen Afridi,IPL,2021,4,26,0,6.5,1
1662,James Anderson,T20_WC,2023,20,220,3,11.0,0
1741,Trent Boult,IPL,2010,20,215,1,10.75,0
726,Lasith Malinga,T20_WC,2013,20,211,3,10.55,1
602,Rashid Khan,ODI_WC,2009,20,141,0,7.05,1
1089,Shane Warne,Test,2015,20,206,1,10.3,0
1873,Yuzvendra Chahal,ODI_WC,2017,4,27,2,6.75,2
83,Lasith Malinga,Test,2021,4,28,0,7.0,1
1410,Mitchell Starc,T20_WC,2014,4,42,0,10.5,1
313,Shane Warne,IPL,2023,4,36,0,9.0,1
178,Rashid Khan,ODI_WC,2021,10,71,5,7.1,2
692,Muttiah Muralitharan,T20_WC,2008,20,197,2,9.85,2
1675,Jasprit Bumrah,ODI_WC,2012,10,110,0,11.0,1
30,James Anderson,Test,2012,10,89,2,8.9,0
1710,Muttiah Muralitharan,ODI_WC,2021,10,65,2,6.5,2
727,Rashid Khan,IPL,2008,20,181,1,9.05,1
1402,Shane Warne,IPL,2013,4,36,2,9.0,2
1935,Yuzvendra Chahal,IPL,2009,4,37,0,9.25,0
60,Muttiah Muralitharan,ODI_WC,2010,10,104,1,10.4,2
1879,Trent Boult,Test,2012,4,47,0,11.75,0
1420,Mitchell Starc,T20_WC,2022,20,115,4,5.75,2
1627,Kagiso Rabada,IPL,2019,4,25,3,6.25,1
6,Muttiah Muralitharan,T20_WC,2023,4,42,0,10.5,1
1758,Trent Boult,Test,2013,20,174,2,8.7,1
5,Shane Warne,IPL,2021,10,102,3,10.2,0
942,Stuart Broad,IPL,2018,10,79,1,7.9,0
1190,Mitchell Starc,ODI_WC,2009,20,217,3,10.85,2
931,James Anderson,ODI_WC,2011,10,79,1,7.9,1
1463,Mitchell Starc,T20_WC,2010,10,116,3,11.6,2
64,Mitchell Starc,ODI_WC,2008,10,77,2,7.7,0
134,Mitchell Starc,ODI_WC,2011,10,69,1,6.9,1
1038,Mitchell Starc,ODI_WC,2013,20,114,1,5.7,2
564,Trent Boult,Test,2017,10,109,0,10.9,2
1202,Shaheen Afridi,T20_WC,2014,10,116,1,11.6,2
1297,Yuzvendra Chahal,ODI_WC,2013,20,225,1,11.25,2
1929,Jasprit Bumrah,ODI_WC,2019,4,41,0,10.25,0
680,Shaheen Afridi,T20_WC,2008,20,160,1,8.0,0
991,Muttiah Muralitharan,T20_WC,2012,10,71,2,7.1,2
548,James Anderson,ODI_WC,2012,20,139,5,6.95,0
1098,Shane Warne,IPL,2013,20,206,0,10.3,1
347,Shaheen Afridi,IPL,2022,20,148,1,7.4,1
1585,Rashid Khan,Test,2012,20,209,1,10.45,2
1460,Muttiah Muralitharan,IPL,2016,4,47,3,11.75,1
1221,Jasprit Bumrah,ODI_WC,2013,20,126,0,6.3,1
1233,Jasprit Bumrah,ODI_WC,2022,10,57,0,5.7,2
1055,James Anderson,IPL,2018,4,23,1,5.75,0
185,James Anderson,ODI_WC,2016,20,108,0,5.4,2
590,Jasprit Bumrah,IPL,2011,10,98,2,9.8,2
471,Shaheen Afridi,IPL,2010,10,91,3,9.1,0
108,Jasprit Bumrah,Test,2020,10,89,0,8.9,0
1885,Trent Boult,IPL,2023,10,90,0,9.0,0
1639,Trent Boult,IPL,2013,4,21,1,5.25,1
1743,Yuzvendra Chahal,T20_WC,2008,10,70,3,7.0,0
431,Kagiso Rabada,IPL,2017,10,68,1,6.8,1
588,Stuart Broad,IPL,2012,10,83,3,8.3,0
1633,Jasprit Bumrah,IPL,2009,10,111,1,11.1,2
956,Rashid Khan,IPL,2013,4,47,1,11.75,0
1785,Stuart Broad,T20_WC,2023,20,185,0,9.25,2
1914,Lasith Malinga,IPL,2010,20,134,0,6.7,2
1768,Pat Cummins,IPL,2023,20,153,2,7.65,0
1630,Yuzvendra Chahal,T20_WC,2020,4,29,0,7.25,1
1302,Shaheen Afridi,IPL,2021,20,128,1,6.4,1
286,Jasprit Bumrah,ODI_WC,2016,10,118,1,11.8,1
416,Shaheen Afridi,IPL,2009,4,23,0,5.75,2
980,Kagiso Rabada,Test,2008,20,179,3,8.95,1
1190,Stuart Broad,ODI_WC,2014,20,211,1,10.55,2
1787,Muttiah Muralitharan,Test,2012,20,231,1,11.55,0
724,James Anderson,IPL,2008,4,25,0,6.25,1
1154,Glenn Maxwell,IPL,2012,4,25,0,6.25,0
1913,Stuart Broad,IPL,2011,10,84,0,8.4,0
1247,Shaheen Afridi,Test,2008,4,30,1,7.5,2
576,Rashid Khan,T20_WC,2023,4,26,2,6.5,2
1714,Mitchell Starc,IPL,2015,10,56,7,5.6,2
1719,Rashid Khan,T20_WC,2023,20,151,1,7.55,2
412,James Anderson,IPL,2011,20,139,2,6.95,1
515,Shane Warne,T20_WC,2017,4,24,0,6.0,2
1467,Jasprit Bumrah,ODI_WC,2014,10,75,4,7.5,0
148,Muttiah Muralitharan,IPL,2013,20,111,3,5.55,1
1123,Trent Boult,IPL,2016,10,114,2,11.4,1
1470,Lasith Malinga,IPL,2008,10,91,1,9.1,1
447,Ravindra Jadeja,T20_WC,2017,4,33,0,8.25,1
1555,Glenn Maxwell,IPL,2016,20,118,5,5.9,2
902,Lasith Malinga,IPL,2015,10,104,2,10.4,1
459,Yuzvendra Chahal,IPL,2022,20,110,0,5.5,1
1837,Stuart Broad,ODI_WC,2020,20,237,1,11.85,1
70,Mitchell Starc,IPL,2019,20,217,2,10.85,2
1519,Ravindra Jadeja,Test,2018,20,165,1,8.25,2
1470,James Anderson,IPL,2012,10,97,1,9.7,1
1102,Stuart Broad,IPL,2010,20,112,1,5.6,1
1038,Shaheen Afridi,IPL,2017,10,84,3,8.4,0
1217,Ravindra Jadeja,T20_WC,2009,4,42,3,10.5,1
438,Muttiah Muralitharan,ODI_WC,2016,4,22,5,5.5,0
381,Rashid Khan,T20_WC,2020,10,65,0,6.5,0
849,James Anderson,ODI_WC,2021,4,41,0,10.25,1
1212,Ravindra Jadeja,ODI_WC,2010,4,32,2,8.0,2
758,Kagiso Rabada,IPL,2011,20,193,2,9.65,2
1870,Lasith Malinga,ODI_WC,2013,10,107,1,10.7,1
1055,Glenn Maxwell,IPL,2012,10,60,6,6.0,0
557,Muttiah Muralitharan,Test,2013,20,165,3,8.25,2
1226,Rashid Khan,ODI_WC,2009,4,35,1,8.75,2
1766,Trent Boult,IPL,2012,20,186,2,9.3,0
1249,Stuart Broad,T20_WC,2011,10,109,1,10.9,2
837,James Anderson,IPL,2020,20,166,0,8.3,0
592,Shane Warne,IPL,2008,10,72,0,7.2,1
1044,Glenn Maxwell,IPL,2021,10,106,0,10.6,0
1968,Kagiso Rabada,ODI_WC,2011,4,45,3,11.25,2
1942,Jasprit Bumrah,IPL,2018,10,75,1,7.5,1
1960,Shaheen Afridi,IPL,2009,4,40,4,10.0,1
1489,Shane Warne,ODI_WC,2022,20,129,3,6.45,2
178,James Anderson,ODI_WC,2014,4,22,2,5.5,2
1970,Shane Warne,IPL,2014,20,152,3,7.6,0
1801,James Anderson,T20_WC,2012,20,156,0,7.8,0
614,Yuzvendra Chahal,IPL,2019,20,115,0,5.75,1
1002,Trent Boult,ODI_WC,2008,10,57,2,5.7,1
1225,Shane Warne,T20_WC,2023,4,39,4,9.75,2
335,Yuzvendra Chahal,T20_WC,2008,20,200,1,10.0,0
180,James Anderson,Test,2022,20,110,0,5.5,1
302,Pat Cummins,ODI_WC,2018,4,34,2,8.5,2
78,Trent Boult,IPL,2014,20,178,1,8.9,0
1481,Pat Cummins,ODI_WC,2017,10,84,2,8.4,1
649,Ravindra Jadeja,Test,2022,4,47,0,11.75,2
417,Shane Warne,IPL,2008,20,164,2,8.2,2
1081,Jasprit Bumrah,ODI_WC,2009,4,35,1,8.75,1
757,Kagiso Rabada,IPL,2022,10,71,0,7.1,1
1791,Yuzvendra Chahal,IPL,2011,10,67,0,6.7,0
1695,Glenn Maxwell,ODI_WC,2012,20,214,1,10.7,1
970,Lasith Malinga,IPL,2018,4,45,0,11.25,1
1994,Shaheen Afridi,IPL,2008,10,72,4,7.2,1
1787,James Anderson,T20_WC,2020,4,43,0,10.75,0
295,Stuart Broad,ODI_WC,2008,4,31,2,7.75,2
965,Shane Warne,T20_WC,2010,20,173,1,8.65,1
722,Mitchell Starc,ODI_WC,2008,10,62,4,6.2,0
1717,Shaheen Afridi,ODI_WC,2010,20,181,0,9.05,0
353,James Anderson,T20_WC,2012,4,46,2,11.5,2
1393,Shaheen Afridi,IPL,2019,20,107,4,5.35,0
338,Rashid Khan,IPL,2010,20,136,4,6.8,2
1652,Yuzvendra Chahal,IPL,2019,10,98,0,9.8,1
1466,Kagiso Rabada,IPL,2017,4,27,0,6.75,2
332,Trent Boult,Test,2015,20,151,0,7.55,0
473,Jasprit Bumrah,T20_WC,2023,4,28,1,7.0,2
832,Kagiso Rabada,Test,2012,20,235,2,11.75,1
886,Ravindra Jadeja,ODI_WC,2022,10,84,0,8.4,2
1051,Rashid Khan,IPL,2018,20,118,2,5.9,2
617,Yuzvendra Chahal,IPL,2022,10,58,0,5.8,2
245,Jasprit Bumrah,Test,2012,20,143,2,7.15,1
1801,Yuzvendra Chahal,T20_WC,2013,20,156,3,7.8,0
689,Rashid Khan,ODI_WC,2019,10,70,1,7.0,0
192,Kagiso Rabada,T20_WC,2011,20,177,1,8.85,1
205,Mitchell Starc,ODI_WC,2012,20,222,2,11.1,0
575,Muttiah Muralitharan,ODI_WC,2020,10,105,3,10.5,2
625,Lasith Malinga,IPL,2013,20,181,7,9.05,2
1430,Mitchell Starc,Test,2019,4,40,1,10.0,0
2,Yuzvendra Chahal,T20_WC,2013,20,192,3,9.6,2
679,Pat Cummins,T20_WC,2021,10,54,0,5.4,1
953,Mitchell Starc,T20_WC,2012,20,188,0,9.4,2
880,Stuart Broad,Test,2021,4,44,3,11.0,1
207,Pat Cummins,IPL,2019,4,43,1,10.75,2
1687,Stuart Broad,IPL,2017,20,165,0,8.25,0
1342,Mitchell Starc,IPL,2019,20,145,1,7.25,0
781,Shaheen Afridi,Test,2013,10,76,1,7.6,2
889,Shane Warne,IPL,2016,20,179,1,8.95,1
109,Shaheen Afridi,IPL,2015,10,78,0,7.8,1
303,Pat Cummins,T20_WC,2011,4,29,0,7.25,1
1172,Trent Boult,ODI_WC,2009,4,23,2,5.75,1
1549,Stuart Broad,T20_WC,2011,4,22,4,5.5,1
695,Stuart Broad,IPL,2020,4,20,0,5.0,1
155,Stuart Broad,IPL,2013,20,239,1,11.95,1
1130,Trent Boult,IPL,2017,20,150,3,7.5,0
1439,Shaheen Afridi,ODI_WC,2014,10,55,0,5.5,0
858,Yuzvendra Chahal,T20_WC,2018,10,89,2,8.9,0
534,Stuart Broad,IPL,2011,4,38,0,9.5,0
32,Shane Warne,IPL,2020,10,97,2,9.7,2
320,Pat Cummins,IPL,2018,20,235,2,11.75,1
1046,Shane Warne,T20_WC,2018,10,64,4,6.4,0
1726,Pat Cummins,T20_WC,2010,4,45,1,11.25,1
988,Yuzvendra Chahal,T20_WC,2008,10,113,0,11.3,1
1015,Shaheen Afridi,IPL,2021,20,164,1,8.2,1
490,Rashid Khan,T20_WC,2020,10,116,6,11.6,1
1071,Rashid Khan,IPL,2014,4,25,0,6.25,2
1,Kagiso Rabada,IPL,2008,20,147,0,7.35,1
964,Shane Warne,IPL,2023,10,103,3,10.3,0
1488,Lasith Malinga,ODI_WC,2020,4,46,2,11.5,0
1195,Shaheen Afridi,ODI_WC,2015,10,55,1,5.5,2
1367,Shaheen Afridi,IPL,2012,10,97,1,9.7,2
38,Kagiso Rabada,T20_WC,2015,20,232,0,11.6,1
1449,Shaheen Afridi,T20_WC,2021,20,114,5,5.7,2
484,Glenn Maxwell,IPL,2009,20,125,1,6.25,2
398,Mitchell Starc,ODI_WC,2010,4,38,1,9.5,0
235,Shane Warne,IPL,2011,10,94,1,9.4,2
363,Rashid Khan,IPL,2009,4,28,0,7.0,0
1539,Stuart Broad,T20_WC,2011,20,231,0,11.55,0
1857,Shane Warne,T20_WC,2022,4,30,2,7.5,0
1324,Pat Cummins,ODI_WC,2013,4,29,2,7.25,1
1808,Rashid Khan,T20_WC,2018,20,217,2,10.85,0
136,Glenn Maxwell,IPL,2023,10,89,1,8.9,2
1473,Muttiah Muralitharan,Test,2020,4,32,2,8.0,2
1109,Pat Cummins,IPL,2014,10,88,1,8.8,0
1342,Pat Cummins,ODI_WC,2013,20,200,3,10.0,0
1794,Jasprit Bumrah,ODI_WC,2014,10,55,1,5.5,0
76,Glenn Maxwell,ODI_WC,2009,10,73,0,7.3,0
1742,Glenn Maxwell,IPL,2008,10,110,1,11.0,0
1110,Lasith Malinga,Test,2020,10,101,3,10.1,2
1848,Glenn Maxwell,IPL,2021,4,22,4,5.5,1
212,Trent Boult,ODI_WC,2022,4,32,2,8.0,0
1937,Mitchell Starc,Test,2016,20,143,0,7.15,0
1213,Stuart Broad,IPL,2014,20,211,2,10.55,1
508,Muttiah Muralitharan,ODI_WC,2020,20,120,2,6.0,0
263,Mitchell Starc,Test,2020,4,24,1,6.0,2
1365,Glenn Maxwell,IPL,2018,4,40,0,10.0,2
1826,James Anderson,IPL,2009,4,47,2,11.75,1
316,Mitchell Starc,IPL,2021,10,77,1,7.7,0
22,Shane Warne,Test,2021,4,44,0,11.0,0
918,Mitchell Starc,IPL,2021,4,31,1,7.75,2
1429,Rashid Khan,IPL,2014,4,38,4,9.5,2
1920,Stuart Broad,ODI_WC,2011,20,168,1,8.4,0
509,Shane Warne,IPL,2010,20,204,1,10.2,0
1037,Jasprit Bumrah,Test,2011,20,108,1,5.4,0
237,Ravindra Jadeja,ODI_WC,2012,4,35,0,8.75,0
1734,Lasith Malinga,Test,2016,4,47,0,11.75,0
473,Jasprit Bumrah,IPL,2011,20,205,2,10.25,2
639,James Anderson,IPL,2016,10,66,1,6.6,2
44,Kagiso Rabada,IPL,2022,20,142,2,7.1,2
1951,Muttiah Muralitharan,IPL,2011,10,98,1,9.8,2
281,Glenn Maxwell,IPL,2008,10,60,0,6.0,1
1376,Pat Cummins,Test,2018,4,20,1,5.0,2
